company_key,Company Name,Company Website,Company LinkedIn,Company Industry,Company Country,lead_count
gladly.com,Gladly,gladly.com,https://www.linkedin.com/company/gladly-inc,software development,United States,1
poppinspayroll.com,Poppins Payroll,poppinspayroll.com,https://www.linkedin.com/company/poppins-payroll,accounting,United States,1
constructiononline.com,UDA ConstructionOnline,constructiononline.com,https://www.linkedin.com/company/uda-technologies,software development,United States,1
alertmedia.com,AlertMedia,alertmedia.com,https://www.linkedin.com/company/alertmedia,software development,United States,1
powerhousenow.com,Powerhouse,powerhousenow.com,https://www.linkedin.com/company/powerhousenow,construction,United States,1
replicant.com,Replicant,replicant.com,https://www.linkedin.com/company/replicant,software development,United States,3
avoxi.com,AVOXI,avoxi.com,https://www.linkedin.com/company/avoxi,software development,United States,1
sopheon.com,Sopheon is now Wellspring,sopheon.com,https://www.linkedin.com/company/sopheon,software development,United States,1
cerebras.net,Cerebras,cerebras.net,https://www.linkedin.com/company/cerebras-systems,semiconductor manufacturing,United States,2
movemedical.com,Movemedical,movemedical.com,https://www.linkedin.com/company/movemedical,software development,United States,1
workeasysoftware.com,WorkEasy Software - #Remarkable,workeasysoftware.com,https://www.linkedin.com/company/workeasy-software,software development,United States,1
prismatic.io,Prismatic,prismatic.io,https://www.linkedin.com/company/prismatic-io,software development,United States,1
enablecomp.com,EnableComp,enablecomp.com,https://www.linkedin.com/company/enablecomp,hospitals and health care,United States,2
bill.com,BILL,bill.com,https://www.linkedin.com/company/bill,software development,United States,7
meter.com,Meter,meter.com,https://www.linkedin.com/company/meter-com,software development,United States,2
syracuse.edu,Syracuse University - Martin J. Whitman School of Management,syracuse.edu,https://www.linkedin.com/school/syracuse-university---martin-j.-whitman-school-of-management,higher education,United States,1
fraud.net,FraudNet,fraud.net,https://www.linkedin.com/company/fraud-net,financial services,United States,1
observe.ai,Observe.AI,observe.ai,https://www.linkedin.com/company/observeai,software development,United States,2
accountingseed.com,Accounting Seed,accountingseed.com,https://www.linkedin.com/company/accounting-seed,software development,United States,1
zuora.com,Zuora,zuora.com,https://www.linkedin.com/company/zuora,software development,United States,1
boltinsurance.com,bolt,boltinsurance.com,https://www.linkedin.com/company/-bolt,software development,United States,2
zonos.com,Zonos,zonos.com,https://www.linkedin.com/company/zonos,international trade and development,United States,2
copado.com,Copado,copado.com,https://www.linkedin.com/company/copadosolutions,software development,United States,2
docmagic.com,DocMagic,docmagic.com,https://www.linkedin.com/company/docmagic,software development,United States,1
polco.us,Polco,polco.us,https://www.linkedin.com/company/polco-nrc,government administration,United States,1
haus.io,Haus,haus.io,https://www.linkedin.com/company/haus-analytics,software development,United States,2
resilinc.com,Resilinc,resilinc.com,https://www.linkedin.com/company/resilinc,software development,United States,1
sailpoint.com,SailPoint,sailpoint.com,https://www.linkedin.com/company/sailpoint-technologies,software development,United States,3
verusen.com,Verusen AI,verusen.com,https://www.linkedin.com/company/verusenai,software development,United States,1
goshare.co,GoShare,goshare.co,https://www.linkedin.com/company/goshare,truck transportation,United States,1
workhuman.com,Workhuman,workhuman.com,https://www.linkedin.com/company/workhuman,human resources services,United States,1
treasuredata.com,Treasure AI,treasuredata.com,https://www.linkedin.com/company/treasure-data-inc-,software development,United States,1
study.com,Study.com,study.com,https://www.linkedin.com/company/studydotcom,e-learning providers,United States,1
taktile.com,Taktile,taktile.com,https://www.linkedin.com/company/taktile1,financial services,United States,1
ikorcc.com,Central Midwest Carpenters,ikorcc.com,https://www.linkedin.com/company/cmwcarpenters,construction,United States,1
escalent.co,Escalent,escalent.co,https://www.linkedin.com/company/thinkescalent,market research,United States,1
vbrick.com,Vbrick,vbrick.com,https://www.linkedin.com/company/vbrick,software development,United States,1
aravo.com,Aravo Solutions,aravo.com,https://www.linkedin.com/company/aravo-solutions,software development,United States,1
snyk.io,Snyk,snyk.io,https://www.linkedin.com/company/snyk,computer and network security,United States,1
replit.com,Replit,replit.com,https://www.linkedin.com/company/repl-it,software development,United States,2
amtechsoftware.com,Amtech Software,amtechsoftware.com,https://www.linkedin.com/company/amtechsoftware,software development,United States,1
simondata.com,Simon AI,simondata.com,https://www.linkedin.com/company/simon-ai-the-agentic-marketing-platform,software development,United States,1
seo-usa.org,SEO (Sponsors for Educational Opportunity),seo-usa.org,https://www.linkedin.com/school/seousa,non-profit organizations,United States,1
bigpanda.io,BigPanda,bigpanda.io,https://www.linkedin.com/company/bigpanda,software development,United States,1
lightbeam.ai,Lightbeam,lightbeam.ai,https://www.linkedin.com/company/lightbeamai,software development,United States,1
frachtgroup.com,Fracht Group - North America,frachtgroup.com,https://www.linkedin.com/company/frachtgroup,truck transportation,United States,1
adenza.com,Nasdaq AxiomSL,adenza.com,https://www.linkedin.com/company/axiom-sl,software development,United States,1
cleanroomcleaning.com,Controlled Contamination Services,cleanroomcleaning.com,https://www.linkedin.com/company/controlled-contamination-services,facilities services,United States,1
manaproducts.com,Mana Products,manaproducts.com,https://www.linkedin.com/company/mana-products,personal care product manufacturing,United States,1
northwestscs.com,SCS,northwestscs.com,https://www.linkedin.com/company/scs-bellevue,financial services,United States,1
gobaker.com,The Baker Group LP,gobaker.com,https://www.linkedin.com/company/the-baker-group-lp,investment banking,United States,1
foxit.com,Foxit,foxit.com,https://www.linkedin.com/company/foxit-corporation,software development,United States,1
entersekt.com,Entersekt,entersekt.com,https://www.linkedin.com/company/entersekt,financial services,United States,1
tendo.com,Tendo,tendo.com,https://www.linkedin.com/company/tendo-connects,software development,United States,1
bloomenergy.com,Bloom Energy,bloomenergy.com,https://www.linkedin.com/company/bloom-energy,"appliances, electrical, and electronics manufacturing",United States,3
han-tek.com,"HAN-TEK, Inc.",han-tek.com,https://www.linkedin.com/company/han-tek-inc.,automation machinery manufacturing,United States,1
x1.com,X1,x1.com,https://www.linkedin.com/company/x1-discovery,software development,United States,1
dicksondata.com,Dickson,dicksondata.com,https://www.linkedin.com/company/dicksondata,medical equipment manufacturing,United States,1
jwx.com,JWX,https://jwx.com,https://www.linkedin.com/company/jwxofficial,software development,United States,1
torq.io,Torq,torq.io,https://www.linkedin.com/company/torqio,computer and network security,United States,3
embrace.io,Embrace,embrace.io,https://www.linkedin.com/company/embrace.io,software development,United States,1
incident.io,incident.io,incident.io,https://www.linkedin.com/company/incident-io,software development,United States,3
veevart.com,Veevart,veevart.com,https://www.linkedin.com/company/veevart,software development,United States,1
testrigor.com,testRigor,testrigor.com,https://www.linkedin.com/company/testrigor,software development,United States,1
conciergeelite.com,Concierge Elite,conciergeelite.com,https://www.linkedin.com/company/conciergeelite,staffing and recruiting,United States,1
semgrep.dev,Semgrep,semgrep.dev,https://www.linkedin.com/company/semgrep,software development,United States,4
veracross.com,Veracross,veracross.com,https://www.linkedin.com/company/veracross,software development,United States,2
kustomer.com,Kustomer,kustomer.com,https://www.linkedin.com/company/kustomer,software development,United States,3
dispatch.io,Dispatch,dispatch.io,https://www.linkedin.com/company/dispatch-io,software development,United States,1
joinforma.com,Forma,joinforma.com,https://www.linkedin.com/company/joinforma,human resources services,United States,2
joveo.com,Joveo,joveo.com,https://www.linkedin.com/company/joveo,software development,United States,1
taskrabbit.com,Taskrabbit,taskrabbit.com,https://www.linkedin.com/company/taskrabbit,software development,United States,1
caddi-inc.com,CADDi,caddi-inc.com,https://www.linkedin.com/company/caddiinc,software development,United States,2
neogov.com,NEOGOV,neogov.com,https://www.linkedin.com/company/neogov,software development,United States,5
networkconnex.com,Network Connex,networkconnex.com,https://www.linkedin.com/company/networkconnex,telecommunications,United States,1
acrisure.com,Acrisure,acrisure.com,https://www.linkedin.com/company/acrisure,financial services,United States,5
sitecore.com,Sitecore,sitecore.com,https://www.linkedin.com/company/sitecore,software development,United States,3
daupler.com,Daupler,daupler.com,https://www.linkedin.com/company/daupler,software development,United States,1
irbyutilities.com,Irby Utilities,irbyutilities.com,https://www.linkedin.com/company/irbyutilities,utilities,United States,1
simpligov.com,SimpliGov,simpligov.com,https://www.linkedin.com/company/simpligov,government administration,United States,1
lightmatter.co,Lightmatter,lightmatter.co,https://www.linkedin.com/company/lightmatter,computer hardware manufacturing,United States,1
degreed.com,Degreed,degreed.com,https://www.linkedin.com/company/degreed,software development,United States,4
arguslogistics.com,Argus Logistics,arguslogistics.com,https://www.linkedin.com/company/arguslogistics,truck transportation,United States,1
menlosecurity.com,Menlo Security Inc.,menlosecurity.com,https://www.linkedin.com/company/menlo-security,computer and network security,United States,1
evenuplaw.com,EvenUp,evenuplaw.com,https://www.linkedin.com/company/evenup,software development,United States,7
caisgroup.com,CAIS,caisgroup.com,https://www.linkedin.com/company/cais,financial services,United States,3
hpmcontracting.com,"HPM, Inc.",hpmcontracting.com,https://www.linkedin.com/company/hpm-inc,construction,United States,1
comet.com,Comet,comet.com,https://www.linkedin.com/company/comet-ml,software development,United States,2
qsc.com,QSC,qsc.com,https://www.linkedin.com/company/qsc-audio-products-llc,"appliances, electrical, and electronics manufacturing",United States,2
consiliorit.com,Demand AI,consiliorit.com,https://www.linkedin.com/company/demand-ai,advertising services,United States,1
netspi.com,NetSPI,netspi.com,https://www.linkedin.com/company/netspi,computer and network security,United States,1
pinetree.com,Pine Tree,pinetree.com,https://www.linkedin.com/company/pine-tree-cre,real estate,United States,1
sebpo.com,SEBPO,sebpo.com,https://www.linkedin.com/company/sebpo-us,outsourcing and offshoring consulting,United States,1
webbingsolutions.com,Webbing,webbingsolutions.com,https://www.linkedin.com/company/webbing-inc-,telecommunications,United States,1
sabio.inc,Sabio,sabio.inc,https://www.linkedin.com/company/sabioinc,advertising services,United States,1
placer.ai,Placer.ai,placer.ai,https://www.linkedin.com/company/placer,software development,United States,1
flow.space,Flowspace,flow.space,https://www.linkedin.com/company/flowspace,truck transportation,United States,1
groq.com,Groq,groq.com,https://www.linkedin.com/company/groq,semiconductor manufacturing,United States,1
grip.security,Grip Security,grip.security,https://www.linkedin.com/company/grip-security,computer and network security,United States,1
remarcable.com,Remarcable,remarcable.com,https://www.linkedin.com/company/remarcable,software development,United States,1
gsrventures.com,GSR Ventures,gsrventures.com,https://www.linkedin.com/company/gsrventures,venture capital and private equity principals,United States,1
marstel-day.com,"Marstel-Day, LLC",marstel-day.com,https://www.linkedin.com/company/marstel-day-llc,environmental services,United States,1
dynata.com,Dynata,dynata.com,https://www.linkedin.com/company/dynataglobal,market research,United States,2
netskope.com,Netskope,netskope.com,https://www.linkedin.com/company/netskope,computer and network security,United States,4
surepoint.com,SurePoint Technologies,surepoint.com,https://www.linkedin.com/company/surepoint-tech,software development,United States,1
motorq.com,Motorq,motorq.com,https://www.linkedin.com/company/gomotorq,software development,United States,1
ellerbrock-norris.com,Ellerbrock-Norris,ellerbrock-norris.com,https://www.linkedin.com/company/ellerbrock-norris,insurance,United States,1
prophecy.io,Prophecy,prophecy.io,https://www.linkedin.com/company/prophecy-ai,software development,United States,1
picis.com,Picis,picis.com,https://www.linkedin.com/company/picis,software development,United States,1
carterfunds.com,Carter Funds,carterfunds.com,https://www.linkedin.com/company/carter-funds,real estate,United States,1
c2fo.com,C2FO,c2fo.com,https://www.linkedin.com/company/c2fo,financial services,United States,1
smatechnologies.com,Continuous,smatechnologies.com,https://www.linkedin.com/company/continuousautomation,software development,United States,1
getmeez.com,meez,getmeez.com,https://www.linkedin.com/company/getmeez,hospitality,United States,1
intelichart.com,InteliChart,intelichart.com,https://www.linkedin.com/company/intelichart,hospitals and health care,United States,1
arkieva.com,Arkieva,arkieva.com,https://www.linkedin.com/company/arkieva,software development,United States,1
transcard.com,Transcard,transcard.com,https://www.linkedin.com/company/transcard,financial services,United States,1
egencia.com,Egencia,egencia.com,https://www.linkedin.com/company/amexgbtegencia,travel arrangements,United States,1
ease.com,Ease,ease.com,https://www.linkedin.com/company/ease,software development,United States,1
schoolstatus.com,SchoolStatus,schoolstatus.com,https://www.linkedin.com/company/schoolstatus,education administration programs,United States,2
avidxchange.com,"AvidXchange, Inc.",avidxchange.com,https://www.linkedin.com/company/avidxchange-inc-,software development,United States,2
flipcx.com,Flip,flipcx.com,https://www.linkedin.com/company/flipcx,software development,United States,2
sonatype.com,Sonatype,sonatype.com,https://www.linkedin.com/company/sonatype,software development,United States,2
equipnet.com,EquipNet,equipnet.com,https://www.linkedin.com/company/equipnet,international trade and development,United States,1
realitydefender.com,Reality Defender,realitydefender.com,https://www.linkedin.com/company/reality-defender,computer and network security,United States,2
eudia.com,Eudia,eudia.com,https://www.linkedin.com/company/eudiahq,software development,United States,2
trepp.com,"Trepp, Inc.",trepp.com,https://www.linkedin.com/company/trepp,financial services,United States,1
modula.us,Modula USA,modula.us,https://www.linkedin.com/company/modulausa,automation machinery manufacturing,United States,1
silverfort.com,Silverfort,silverfort.com,https://www.linkedin.com/company/silverfort,computer and network security,United States,6
omnigo.com,Omnigo,omnigo.com,https://www.linkedin.com/company/omnigosoftware,software development,United States,1
validity.com,Validity Inc.,validity.com,https://www.linkedin.com/company/validityinc,software development,United States,1
optech.ai,Lorikeet,optech.ai,https://www.linkedin.com/company/lorikeetcx,software development,United States,1
exegy.com,Exegy,exegy.com,https://www.linkedin.com/company/exegy,financial services,United States,1
acryldata.io,DataHub,acryldata.io,https://www.linkedin.com/company/datahub-cloud,software development,United States,2
octaura.com,Octaura,octaura.com,https://www.linkedin.com/company/octaura,financial services,United States,1
merceradvisors.com,Mercer Advisors,merceradvisors.com,https://www.linkedin.com/company/mercer-advisors,financial services,United States,3
sunburstems.com,Sunburst EMS,sunburstems.com,https://www.linkedin.com/company/sunburst-ems,"appliances, electrical, and electronics manufacturing",United States,1
visit.org,Visit.org,visit.org,https://www.linkedin.com/company/visit-org,software development,United States,1
doorloop.com,DoorLoop,doorloop.com,https://www.linkedin.com/company/doorloop,software development,United States,2
knapp.com,KNAPP North America,knapp.com,https://www.linkedin.com/company/knapp-north-america,automation machinery manufacturing,United States,1
iclasspro.com,iClassPro - Class Management Software,iclasspro.com,https://www.linkedin.com/company/iclasspro-inc-,software development,United States,1
easymetrics.com,Easy Metrics Inc.,easymetrics.com,https://www.linkedin.com/company/easy-metrics-inc-,truck transportation,United States,1
mercury.com,Mercury,mercury.com,https://www.linkedin.com/company/mercuryhq,financial services,United States,1
baxterplanning.com,Baxter Planning,baxterplanning.com,https://www.linkedin.com/company/baxter-planning,software development,United States,1
centerbase.com,Centerbase,centerbase.com,https://www.linkedin.com/company/centerbase,software development,United States,2
denodo.com,Denodo,denodo.com,https://www.linkedin.com/company/denodo-technologies,software development,United States,1
lsi.com,"LSI, an Avago Technologies Company",lsi.com,https://www.linkedin.com/company/lsi-corporation,semiconductor manufacturing,United States,2
echonous.com,EchoNous,echonous.com,https://www.linkedin.com/company/echonous-inc,medical equipment manufacturing,United States,1
nagomisecurity.com,Nagomi Security,nagomisecurity.com,https://www.linkedin.com/company/nagomi-security,computer and network security,United States,2
mitiga.io,Mitiga,mitiga.io,https://www.linkedin.com/company/mitiga-io,computer and network security,United States,1
zuper.co,Zuper,zuper.co,https://www.linkedin.com/company/zuperco,software development,United States,1
houzz.com,Houzz,houzz.com,https://www.linkedin.com/company/houzz,software development,United States,3
getjerry.com,Jerry,getjerry.com,https://www.linkedin.com/company/jerryinc,software development,United States,1
catchafire.org,Catchafire,catchafire.org,https://www.linkedin.com/company/catchafire,civic and social organizations,United States,2
lifesight.io,Lifesight,lifesight.io,https://www.linkedin.com/company/lifesight,software development,United States,1
fullbay.com,Fullbay,fullbay.com,https://www.linkedin.com/company/fullbay,software development,United States,2
measured.com,Measured,measured.com,https://www.linkedin.com/company/measuredinc,advertising services,United States,3
fluency.inc,Fluency,fluency.inc,https://www.linkedin.com/company/fluencyinc,advertising services,United States,1
tingfire.com,Whisker Labs,tingfire.com,https://www.linkedin.com/company/whiskerlabs-tingfire,software development,United States,1
tripwire.com,Tripwire,tripwire.com,https://www.linkedin.com/company/tripwire,software development,United States,1
craftable.com,Craftable,craftable.com,https://www.linkedin.com/company/getcraftable,software development,United States,1
modeln.com,Revitas (now Model N),modeln.com,https://www.linkedin.com/company/revitas,software development,United States,1
vantiq.com,VANTIQ,vantiq.com,https://www.linkedin.com/company/vantiq-software,software development,United States,1
nmi.com,NMI,nmi.com,https://www.linkedin.com/company/nmipayments,financial services,United States,3
cccis.com,CCC Intelligent Solutions,cccis.com,https://www.linkedin.com/company/ccc-intelligent-solutions,software development,United States,1
lumafield.com,Lumafield,lumafield.com,https://www.linkedin.com/company/lumafield,computer hardware manufacturing,United States,1
resolve.ai,Resolve AI,resolve.ai,https://www.linkedin.com/company/resolveai,software development,United States,2
greenoughagency.com,Greenough Communications,greenoughagency.com,https://www.linkedin.com/company/greenough,public relations and communications services,United States,1
hyannisportresearch.com,HPR (Hyannis Port Research),hyannisportresearch.com,https://www.linkedin.com/company/hyannis-port-research,financial services,United States,1
anaconda.com,"Anaconda, Inc.",anaconda.com,https://www.linkedin.com/company/anacondainc,software development,United States,2
sakuu.com,Sakuu,sakuu.com,https://www.linkedin.com/company/sakuucorp,industrial machinery manufacturing,United States,1
fortra.com,Fortra,fortra.com,https://www.linkedin.com/company/fortra,software development,United States,1
flocksy.com,Flocksy,flocksy.com,https://www.linkedin.com/company/flocksy,software development,United States,1
rootsmg.com,Roots Management Group,rootsmg.com,https://www.linkedin.com/company/rootsmg,real estate,United States,2
filigran.io,Filigran,filigran.io,https://www.linkedin.com/company/filigran,computer and network security,United States,1
marshallsterling.com,Marshall+Sterling,marshallsterling.com,https://www.linkedin.com/company/marshallsterling,insurance,United States,1
entegraps.com,Entegra,entegraps.com,https://www.linkedin.com/company/entegra-procurement-services,hospitality,United States,1
salesforceventures.com,Salesforce Ventures,salesforceventures.com,https://www.linkedin.com/company/salesforce-ventures,venture capital and private equity principals,United States,2
plenful.com,Plenful,plenful.com,https://www.linkedin.com/company/plenful,hospitals and health care,United States,1
tonkean.com,Tonkean,tonkean.com,https://www.linkedin.com/company/tonkean,software development,United States,1
notablesystems.com,Notable Systems,notablesystems.com,https://www.linkedin.com/company/notablesystems,software development,United States,2
sonatus.com,Sonatus,sonatus.com,https://www.linkedin.com/company/sonatus,software development,United States,1
providertrust.com,ProviderTrust,providertrust.com,https://www.linkedin.com/company/providertrust,hospitals and health care,United States,1
tamr.com,Tamr,tamr.com,https://www.linkedin.com/company/tamrinc,software development,United States,1
hive.com,Hive,hive.com,https://www.linkedin.com/company/hivetechnology,software development,United States,1
securonix.com,Securonix,securonix.com,https://www.linkedin.com/company/securonix,computer and network security,United States,2
eccouncil.org,EC-Council,eccouncil.org,https://www.linkedin.com/company/ec-council,computer and network security,United States,1
agencybloc.com,AgencyBloc,agencybloc.com,https://www.linkedin.com/company/agencybloc,software development,United States,2
talkspace.com,Talkspace,talkspace.com,https://www.linkedin.com/company/talkspace-online-therapy,mental health care,United States,2
biamp.com,Biamp,biamp.com,https://www.linkedin.com/company/biamp,"appliances, electrical, and electronics manufacturing",United States,1
quest.com,BakBone Software,quest.com,https://www.linkedin.com/company/bakbone-software,software development,United States,1
predictiveindex.com,The Predictive Index,predictiveindex.com,https://www.linkedin.com/company/the-predictive-index,human resources services,United States,2
callcopic.com,Copic Companies,callcopic.com,https://www.linkedin.com/company/copic-insurance,insurance,United States,1
stability.ai,Stability AI,stability.ai,https://www.linkedin.com/company/stability-ai,software development,United States,1
stensul.com,Stensul,stensul.com,https://www.linkedin.com/company/stensul,software development,United States,2
stardog.com,Stardog,stardog.com,https://www.linkedin.com/company/stardog-union,software development,United States,1
netwrix.com,Netwrix Corporation,netwrix.com,https://www.linkedin.com/company/netwrix-corporation,software development,United States,3
verkada.com,Verkada,verkada.com,https://www.linkedin.com/company/verkada,software development,United States,4
octave.com,Octave,https://www.octave.com,https://www.linkedin.com/company/octaveintelligence,software development,United States,3
lasso.io,LASSO,lasso.io,https://www.linkedin.com/company/lasso-io,events services,United States,1
volantetech.com,Volante Technologies,volantetech.com,https://www.linkedin.com/company/volante-technologies,financial services,United States,2
benchmarkanalytics.com,Benchmark Analytics,benchmarkanalytics.com,https://www.linkedin.com/company/benchmarkanalytics,law enforcement,United States,1
aciworldwide.com,ACI Worldwide,aciworldwide.com,https://www.linkedin.com/company/aci-worldwide,software development,United States,3
energycenter.org,Center for Sustainable Energy (CSE),energycenter.org,https://www.linkedin.com/company/center-for-sustainable-energy-cse,non-profit organizations,United States,1
abbyy.com,ABBYY,abbyy.com,https://www.linkedin.com/company/abbyy,software development,United States,3
advisor360.com,Advisor360°,advisor360.com,https://www.linkedin.com/company/advisor360,financial services,United States,1
calix.com,Calix,calix.com,https://www.linkedin.com/company/calix,software development,United States,5
madwire.com,Madwire®,madwire.com,https://www.linkedin.com/company/madwire,advertising services,United States,5
gozego.com,Zego,gozego.com,https://www.linkedin.com/company/gozego,real estate,United States,1
pulsara.com,Pulsara,pulsara.com,https://www.linkedin.com/company/pulsara,hospitals and health care,United States,1
qs1.com,QS/1,qs1.com,https://www.linkedin.com/company/qs1software,software development,United States,1
sureapp.com,Sure,sureapp.com,https://www.linkedin.com/company/sure-insurance,software development,United States,1
flowcode.com,Flowcode,flowcode.com,https://www.linkedin.com/company/flowcode-qr,software development,United States,1
phmic.com,Pharmacists Mutual Insurance Group,phmic.com,https://www.linkedin.com/company/pharmacists-mutual-insurance-group,insurance,United States,1
kibocommerce.com,KIBO,kibocommerce.com,https://www.linkedin.com/company/kibocommerce,software development,United States,1
texastitle.com,Texas Title,texastitle.com,https://www.linkedin.com/company/texas-title,real estate,United States,1
popl.co,Popl,popl.co,https://www.linkedin.com/company/poplco,software development,United States,1
healthcareresolutionservices.com,"HealthCare Resolution Services, Inc.",healthcareresolutionservices.com,https://www.linkedin.com/company/healthcare-resolution-services-inc.,wellness and fitness services,United States,1
dreisilker.com,Dreisilker Electric Motors Inc.,dreisilker.com,https://www.linkedin.com/company/dreisilker-electric-motors,"appliances, electrical, and electronics manufacturing",United States,1
swimlane.com,Swimlane,swimlane.com,https://www.linkedin.com/company/swimlane,computer and network security,United States,1
clicksoftware.com,ClickSoftware,clicksoftware.com,https://www.linkedin.com/company/clicksoftware,software development,United States,1
eskill.com,eSkill,eskill.com,https://www.linkedin.com/company/eskill,human resources services,United States,1
dssinc.com,"DSS, Inc.",dssinc.com,https://www.linkedin.com/company/dss-inc,software development,United States,1
mykaarma.com,myKaarma,http://mykaarma.com,https://www.linkedin.com/company/mykaarma,software development,United States,1
newforma.com,Newforma,newforma.com,https://www.linkedin.com/company/newforma-inc,software development,United States,1
mesinc.net,"MES, Inc",mesinc.net,https://www.linkedin.com/company/mesinc2007,manufacturing,United States,1
uiowa.edu,The University of Iowa Tippie College of Business,uiowa.edu,https://www.linkedin.com/school/university-of-iowa-tippie-college-of-business,higher education,United States,2
archsys.io,Arch Systems,archsys.io,https://www.linkedin.com/company/arch-systems,software development,United States,1
quote.com,Quote.com,quote.com,https://www.linkedin.com/company/quote,software development,United States,2
adcomworldwide.com,Adcom Worldwide,adcomworldwide.com,https://www.linkedin.com/company/adcom-worldwide,truck transportation,United States,1
blockworks.co,Blockworks,blockworks.co,https://www.linkedin.com/company/the-blockworks-group,software development,United States,3
corporatetraveler.us,Corporate Traveler USA,corporatetraveler.us,https://www.linkedin.com/company/corporate-traveler-usa,travel arrangements,United States,1
productboard.com,Productboard,productboard.com,https://www.linkedin.com/company/productboard,software development,United States,4
acorda.com,"Acorda Therapeutics, Inc.",acorda.com,https://www.linkedin.com/company/acorda-therapeutics-inc-,biotechnology research,United States,1
striim.com,Striim,striim.com,https://www.linkedin.com/company/striim,software development,United States,1
ehealthtechnologies.com,eHealth Technologies,ehealthtechnologies.com,https://www.linkedin.com/company/ehealth-technologies-,hospitals and health care,United States,1
tributetech.com,Tribute Technology,tributetech.com,https://www.linkedin.com/company/tributetechnology,software development,United States,2
phonexa.com,Phonexa,phonexa.com,https://www.linkedin.com/company/phonexa,software development,United States,1
envdesigngroup.com,Environmental Design Group,envdesigngroup.com,https://www.linkedin.com/company/environmental-design-group,design services,United States,2
soleranetwork.com,Solera Health,soleranetwork.com,https://www.linkedin.com/company/solera-health,hospitals and health care,United States,1
blackline.com,BlackLine,blackline.com,https://www.linkedin.com/company/blackline,software development,United States,3
ves.solutions,VES LLC,ves.solutions,https://www.linkedin.com/company/ves-llc,defense and space manufacturing,United States,1
williamwarren.com,The William Warren Group,williamwarren.com,https://www.linkedin.com/company/william-warren-capital-partners,real estate,United States,2
camber.health,Camber,camber.health,https://www.linkedin.com/company/camberhealth,hospitals and health care,United States,1
americasaa.com,America's Group,americasaa.com,https://www.linkedin.com/company/americasaa,motor vehicle manufacturing,United States,1
horizon3.ai,Horizon3.ai,horizon3.ai,https://www.linkedin.com/company/horizon3ai,computer and network security,United States,4
clearstory.build,Clearstory,clearstory.build,https://www.linkedin.com/company/clearstory-build,software development,United States,2
sandiego.edu,University of San Diego - Knauss School of Business,sandiego.edu,https://www.linkedin.com/school/knauss-school-of-business,higher education,United States,1
sumologic.com,Sumo Logic,sumologic.com,https://www.linkedin.com/company/sumo-logic,software development,United States,2
observepoint.com,ObservePoint,observepoint.com,https://www.linkedin.com/company/observepoint,computer and network security,United States,2
kensho.com,Kensho Technologies,kensho.com,https://www.linkedin.com/company/kensho-technologies,software development,United States,1
zapier.com,Zapier,zapier.com,https://www.linkedin.com/company/zapier,software development,United States,6
domino.ai,Domino Data Lab,domino.ai,https://www.linkedin.com/company/domino-data-lab,software development,United States,2
enjoywurk.com,Würk,enjoywurk.com,https://www.linkedin.com/company/wurk,human resources services,United States,1
onemodel.co,One Model,onemodel.co,https://www.linkedin.com/company/onemodel,software development,United States,1
spscommerce.com,SPS Commerce,spscommerce.com,https://www.linkedin.com/company/sps-commerce,software development,United States,2
zafran.io,Zafran Security,zafran.io,https://www.linkedin.com/company/zafran-security,computer and network security,United States,3
telestream.net,Telestream,telestream.net,https://www.linkedin.com/company/telestream,broadcast media production and distribution,United States,2
sigmacomputing.com,Sigma,sigmacomputing.com,https://www.linkedin.com/company/sigmacomputing,software development,United States,8
itnnetworks.com,ITN Holdings,itnnetworks.com,https://www.linkedin.com/company/itn-nxtv-advantage,advertising services,United States,1
higherlogic.com,Higher Logic,higherlogic.com,https://www.linkedin.com/company/higher-logic,software development,United States,2
medrio.com,Medrio,medrio.com,https://www.linkedin.com/company/medrio,software development,United States,1
arrcus.com,"Arrcus, Inc.",arrcus.com,https://www.linkedin.com/company/arrcus-inc,software development,United States,1
growthspace.com,Growthspace,growthspace.com,https://www.linkedin.com/company/growthspaceus,software development,United States,1
nozominetworks.com,Nozomi Networks,nozominetworks.com,https://www.linkedin.com/company/nozomi-networks-sa,computer and network security,United States,2
curvedental.com,Curve Dental,curvedental.com,https://www.linkedin.com/company/curve-dental-inc.,software development,United States,1
startslice.com,Slice Merchant Services,startslice.com,https://www.linkedin.com/company/slice-eliminate-processing-fees,financial services,United States,1
execo.com,Execo,execo.com,https://www.linkedin.com/company/execogroup,law practice,United States,1
ismie.com,ISMIE Mutual Insurance Company,ismie.com,https://www.linkedin.com/company/ismie-mutual-insurance-co,insurance,United States,1
porticoedu.com,Portico,http://www.porticoedu.com,https://www.linkedin.com/company/portico-edu,higher education,United States,2
axonius.com,Axonius,axonius.com,https://www.linkedin.com/company/axonius,computer and network security,United States,4
teletracnavman.com,Teletrac Navman,teletracnavman.com,https://www.linkedin.com/company/teletracnavman,software development,United States,2
vyond.com,Vyond,vyond.com,https://www.linkedin.com/company/vyond,software development,United States,1
revealtech.ai,Reveal Technology,revealtech.ai,https://www.linkedin.com/company/reveal-technology,software development,United States,2
fundraiseup.com,Fundraise Up,fundraiseup.com,https://www.linkedin.com/company/fundraiseup,software development,United States,1
getvpl.com,VPL,getvpl.com,https://www.linkedin.com/company/getvpl,freight and package transportation,United States,1
associationsoftware.com,TCS Software,associationsoftware.com,https://www.linkedin.com/company/tcs-software,software development,United States,1
